id,host_is_superhost,host_listings_count,host_identity_verified,latitude,longitude,accommodates,bathrooms_text,bedrooms,beds,price,minimum_nights,maximum_nights,number_of_reviews,review_scores_rating,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value,instant_bookable,reviews_per_month,host_days_active,first_review_since,last_review_since,kitchen,balcony,bed_linen,breakfast,tv,coffee_machine,cooking_basics,white_goods,elevator,heating,child_friendly,parking,outdoor_space,host_greeting,tub_sauna_or_pool,internet,long_term_stays,private_entrance,secure,fire_fighting_measures,first_aid_kit,dedicated_workspace,lock,essentials,host_verifications_email,host_verifications_work_email,['neighbourhood_cleansed']_Dn Laoghaire-Rathdown,['neighbourhood_cleansed']_Dublin City,['neighbourhood_cleansed']_Fingal,['neighbourhood_cleansed']_South Dublin,['room_type']_Entire home/apt,['room_type']_Hotel room,['room_type']_Private room,['room_type']_Shared room
14669504,0,1,1,53.32783,-6.25829,4,2.0,3.0,3.0,175,14,21,39,4.95,4.95,4.97,4.94,5.0,4.89,4.81,0,0.54,2900.0,2172.0,1108.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0,1,0,0,1,0,0,0
14702552,0,9,1,53.34234,-6.27385,8,1.0,2.0,4.0,200,1,1125,17,4.06,4.71,4.0,4.35,4.59,4.76,4.12,1,0.23,2596.0,2206.0,2024.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0,1,0,0,1,0,0,0
14702691,0,1,0,53.45136,-6.15717,4,1.0,1.0,2.0,120,2,1125,28,4.75,4.93,4.71,4.92,4.88,4.96,4.69,0,0.38,2237.0,2185.0,1864.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0,0,1,0,1,0,0,0
14706201,1,12,1,53.3438,-6.27581,2,1.0,1.0,1.0,50,1,1125,7,4.33,5.0,4.67,4.83,4.5,5.0,4.67,1,0.1,2379.0,2192.0,2150.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0,1,0,0,0,0,1,0
14711925,1,2,0,53.38293,-6.09431,2,2.0,2.0,4.0,80,2,1125,58,4.89,4.93,4.77,4.96,4.96,4.77,4.88,0,0.82,2856.0,2130.0,4.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0,0,1,0,0,0,1,0
14717971,0,5,1,53.35143,-6.25386,4,1.5,2.0,2.0,79,15,1000,96,4.75,4.91,4.61,4.95,4.96,4.87,4.73,0,1.38,2227.0,2080.0,916.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0,1,0,0,1,0,0,0
14726645,1,12,1,53.34233,-6.27595,4,1.0,1.0,2.0,65,1,1125,12,4.45,5.0,4.82,4.91,4.73,4.91,4.45,1,0.16,2379.0,2207.0,2094.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0,1,0,0,0,0,1,0
14727905,0,5,1,53.34402,-6.26981,2,1.0,1.0,2.0,247,2,1125,96,4.51,4.73,4.46,4.71,4.74,4.95,4.51,0,1.31,2210.0,2197.0,5.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0,1,0,0,1,0,0,0
14735887,1,21,1,53.35267,-6.50855,3,1.0,1.0,2.0,113,2,1125,66,4.98,4.97,4.98,4.98,4.98,4.91,4.91,1,0.9,2325.0,2198.0,57.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0,0,0,1,1,0,0,0
14737463,1,2,1,53.3367,-6.26824,1,1.0,1.0,1.0,139,2,7,148,4.86,4.9,4.84,4.94,4.9,4.9,4.59,1,2.02,2209.0,2192.0,7.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0,1,0,0,0,0,1,0
14742500,1,1,1,53.34166,-6.2704,4,1.0,2.0,2.0,419,1,1125,238,4.86,4.93,4.74,4.99,4.99,4.97,4.78,0,3.26,2517.0,2192.0,68.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0,1,0,0,1,0,0,0
14745699,0,21,1,53.34481,-6.26327,4,1.0,1.0,2.0,85,2,1125,55,4.63,4.65,4.83,4.75,4.63,4.94,4.55,0,0.75,2323.0,2198.0,651.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0,1,0,0,1,0,0,0
14755491,0,1,0,53.5179,-6.10022,4,1.5,1.0,3.0,69,1,1125,18,4.72,4.78,5.0,5.0,4.94,4.53,4.82,0,0.25,2300.0,2200.0,1806.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0,0,1,0,0,0,1,0
14770396,0,2,1,53.35176,-6.27592,2,1.0,1.0,1.0,45,1,1125,164,4.27,4.67,4.48,4.65,4.6,4.62,4.37,0,2.24,2207.0,2197.0,1289.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0,1,0,0,0,0,1,0
14785631,1,2,1,53.33915,-6.26404,1,1.5,1.0,1.0,141,2,7,110,4.75,4.86,4.79,4.94,4.83,4.87,4.52,1,1.56,2209.0,2122.0,14.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0,1,0,0,0,0,1,0
14798540,1,1,1,53.22824,-6.14398,5,2.5,3.0,4.0,243,2,1125,181,4.82,4.87,4.74,4.93,4.92,4.89,4.74,0,2.48,2226.0,2185.0,35.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1,0,0,0,1,0,0,0
14813014,0,1,0,53.35303,-6.28715,4,1.0,3.0,3.0,86,2,14,4,5.0,5.0,5.0,5.0,5.0,5.0,4.0,0,0.05,2204.0,2184.0,1085.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0,1,0,0,1,0,0,0
14820186,0,1,1,53.24733,-6.14227,1,1.0,1.0,1.0,50,5,1125,35,4.94,4.91,5.0,4.94,4.97,4.83,4.94,0,0.48,2410.0,2176.0,43.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1,0,0,0,0,0,1,0
14824418,0,1,1,53.35004,-6.23247,2,1.0,1.0,1.0,77,3,60,22,5.0,5.0,4.95,5.0,5.0,4.82,5.0,0,0.31,3752.0,2119.0,926.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0,1,0,0,1,0,0,0
14838168,0,4,1,53.34465,-6.26953,1,1.0,1.0,1.0,66,15,27,69,4.37,4.6,4.26,4.66,4.62,4.9,4.34,0,0.95,2662.0,2181.0,58.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0,1,0,0,0,0,1,0
14839700,1,1,1,53.33271,-6.24016,2,1.0,1.0,1.0,122,1,1125,409,4.78,4.87,4.82,4.89,4.84,4.85,4.76,1,5.58,3000.0,2198.0,8.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0,1,0,0,0,0,1,0
14845900,0,1,0,53.35898,-6.1918,5,2.0,3.0,3.0,71,1,1125,4,5.0,5.0,5.0,5.0,5.0,5.0,5.0,0,0.06,2457.0,1877.0,1825.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0,1,0,0,1,0,0,0
14857131,0,1,0,53.34602,-6.23808,2,1.0,1.0,1.0,80,90,1125,18,4.83,4.94,5.0,4.94,5.0,4.94,4.72,0,0.25,2203.0,2195.0,1446.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0,1,0,0,0,0,1,0
14857381,0,1,0,53.47114,-6.23264,3,1.0,1.0,3.0,75,1,8,74,4.73,4.88,4.62,4.88,4.92,4.49,4.51,0,1.03,2202.0,2165.0,15.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0,0,1,0,0,0,1,0
14879971,0,1,1,53.3888,-6.07215,4,2.0,2.0,2.0,130,4,186,38,5.0,5.0,4.89,5.0,5.0,5.0,4.83,1,0.52,2200.0,2184.0,1476.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0,0,1,0,1,0,0,0
14898821,1,2,1,53.35126,-6.28422,4,1.0,2.0,2.0,120,3,15,132,4.82,4.9,4.85,4.95,4.92,4.78,4.79,0,1.8,2516.0,2195.0,1200.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0,1,0,0,1,0,0,0
14904122,0,1,1,53.36733,-6.23085,4,2.0,1.0,2.0,250,8,12,5,5.0,5.0,5.0,5.0,5.0,4.6,4.8,0,0.08,3286.0,1858.0,1271.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0,1,0,0,1,0,0,0
14907513,0,1,1,53.3466,-6.25621,2,1.0,1.0,1.0,70,1,1125,2,4.5,5.0,4.5,5.0,5.0,5.0,5.0,1,0.03,2213.0,1769.0,1767.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0,1,0,0,1,0,0,0
14932890,0,1,1,53.34023,-6.31991,1,2.0,1.0,1.0,50,2,1125,34,4.19,4.3,3.71,4.48,4.43,4.48,4.28,1,0.48,2634.0,2131.0,967.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0,1,0,0,0,0,1,0
14934635,1,2,1,53.40659,-6.29099,1,1.0,1.0,1.0,97,1,5,18,5.0,5.0,5.0,4.94,5.0,4.67,4.94,0,1.58,2197.0,340.0,22.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0,1,0,0,0,0,1,0
14938508,0,55,1,53.34849,-6.2433,6,1.0,2.0,3.0,218,14,1124,158,4.61,4.74,4.68,4.77,4.77,4.81,4.53,0,2.32,2707.0,2040.0,18.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0,1,0,0,1,0,0,0
14941430,0,1,1,53.35934,-6.25847,2,1.0,1.0,1.0,96,1,7,725,4.81,4.88,4.83,4.92,4.96,4.61,4.8,0,9.97,2441.0,2181.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0,1,0,0,1,0,0,0
14943168,1,3,1,53.37569,-6.25287,2,0.0,1.0,1.0,207,2,1125,55,4.84,4.93,4.89,5.0,5.0,4.85,4.77,0,0.76,2196.0,2178.0,14.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0,1,0,0,0,0,1,0
14957692,0,1,1,53.33223,-6.27771,3,1.0,1.0,1.0,80,2,1125,7,3.14,3.14,3.0,4.14,4.57,3.43,3.29,1,0.11,2548.0,1982.0,1492.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,1,0,0,1,0,0,0
14957777,0,9,1,53.34288,-6.26903,6,2.0,2.0,3.0,200,1,1125,33,4.27,4.66,4.18,4.81,4.78,5.0,4.56,1,0.45,2596.0,2185.0,1984.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0,1,0,0,1,0,0,0
14958082,1,12,1,53.34287,-6.26778,2,1.0,1.0,1.0,55,1,1125,16,4.31,4.69,4.81,4.19,4.13,4.93,4.67,0,0.22,2379.0,2180.0,1995.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0,1,0,0,0,0,1,0
14960022,1,12,1,53.34301,-6.26778,2,1.0,1.0,1.0,49,1,1125,9,3.89,4.22,3.56,4.88,4.56,4.88,4.13,0,0.12,2379.0,2172.0,1978.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0,1,0,0,0,0,1,0
14963529,0,1,1,53.33598,-6.27198,5,1.5,3.0,3.0,199,2,1125,172,4.95,4.96,4.96,4.98,4.99,4.92,4.85,0,2.5,2702.0,2066.0,912.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0,1,0,0,1,0,0,0
14972466,0,1,0,53.34426,-6.26701,4,1.0,1.0,1.0,150,2,15,6,4.0,4.67,3.75,5.0,4.33,4.33,4.67,0,0.08,3077.0,2175.0,1837.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0,1,0,0,1,0,0,0
14979329,0,4,1,53.3438,-6.26746,1,1.0,1.0,1.0,80,15,27,82,4.47,4.61,4.53,4.73,4.85,4.99,4.49,0,1.13,2662.0,2180.0,138.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0,1,0,0,0,0,1,0
14998533,1,3,1,53.35327,-6.28672,2,1.0,1.0,1.0,136,3,1125,179,4.83,4.93,4.82,4.92,4.95,4.73,4.78,0,2.46,2213.0,2183.0,21.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0,1,0,0,0,0,1,0
15000162,0,1,1,53.33458,-6.24499,3,1.0,1.0,1.0,186,3,31,1,5.0,5.0,4.0,5.0,5.0,5.0,5.0,0,0.02,3031.0,1777.0,1777.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0,1,0,0,1,0,0,0
15014593,0,1,1,53.34646,-6.24597,4,1.0,2.0,2.0,379,2,1124,168,4.76,4.91,4.85,4.8,4.87,4.76,4.61,0,2.3,2191.0,2186.0,56.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0,1,0,0,1,0,0,0
15022396,0,1,1,53.30385,-6.2793,8,2.0,4.0,3.0,90,7,1125,3,5.0,5.0,4.0,5.0,5.0,5.0,5.0,0,0.04,2966.0,2142.0,1822.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0,0,1,1,0,0,0
15030483,0,2,0,53.18392,-6.1305,1,1.0,1.0,1.0,50,2,28,11,5.0,5.0,5.0,5.0,5.0,4.78,5.0,0,0.16,2190.0,2057.0,701.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1,0,0,0,0,0,1,0
15034757,0,1,1,53.33981,-6.30424,5,1.0,2.0,5.0,246,2,200,58,4.84,4.86,4.97,4.86,4.86,4.72,4.67,0,1.09,2190.0,1597.0,908.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0,1,0,0,1,0,0,0
15040997,0,2,1,53.34696,-6.25758,2,1.0,1.0,1.0,100,3,120,11,4.91,5.0,4.91,4.82,4.91,4.91,4.91,0,0.15,2344.0,2178.0,2021.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0,1,0,0,1,0,0,0
15041289,0,1,0,53.3875,-6.37392,6,2.0,2.0,2.0,120,2,1125,15,4.77,4.92,4.31,4.92,4.62,4.38,4.23,1,0.21,2190.0,2128.0,1509.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0,0,1,0,0,0,1,0
15041305,1,4,1,53.34061,-6.24183,1,2.5,1.0,1.0,121,1,90,61,4.6,4.68,4.7,4.78,4.78,4.73,4.4,1,0.84,2228.0,2180.0,97.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0,1,0,0,0,0,1,0
15054597,1,2,1,53.35571,-6.37942,1,1.0,1.0,1.0,46,28,60,18,4.89,4.94,4.83,4.83,4.89,4.89,4.83,0,0.29,2322.0,1849.0,51.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0,0,0,1,0,0,1,0
15054939,0,1,1,53.35646,-6.26977,4,1.5,3.0,3.0,139,4,1125,52,4.67,4.76,4.46,4.87,4.87,4.67,4.58,0,0.72,2189.0,2171.0,1078.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0,1,0,0,1,0,0,0
15055615,0,2,1,53.33313,-6.29689,6,1.0,2.0,2.0,150,2,1125,22,4.5,4.55,4.05,4.86,4.91,4.14,4.27,1,0.3,3609.0,2178.0,1639.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0,1,0,0,1,0,0,0
15063921,0,1,1,53.38443,-6.21023,2,1.5,1.0,1.0,48,1,3,227,4.96,4.98,4.98,4.99,4.98,4.73,4.93,0,3.17,2791.0,2147.0,913.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0,1,0,0,0,0,1,0
15069913,0,2,1,53.3185,-6.23333,4,1.0,2.0,2.0,150,2,1125,22,4.86,5.0,4.81,5.0,5.0,4.68,4.9,0,0.31,2913.0,2142.0,1714.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0,1,0,0,1,0,0,0
15112889,0,1,1,53.34399,-6.26766,2,1.0,1.0,1.0,70,4,1125,6,4.83,5.0,4.67,4.83,5.0,4.83,5.0,0,0.08,2951.0,2163.0,1939.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0,1,0,0,0,0,1,0
15119596,1,5,1,53.37952,-6.19442,2,1.0,1.0,1.0,75,2,1125,35,4.86,4.91,4.97,4.97,4.89,4.83,4.8,0,0.48,2534.0,2177.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0,1,0,0,0,0,1,0
15119820,1,5,1,53.3795,-6.19445,2,1.0,1.0,1.0,75,2,1125,70,4.94,4.84,4.96,4.99,4.99,4.86,4.86,0,1.04,2534.0,2017.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0,1,0,0,0,0,1,0
15119965,1,5,1,53.37971,-6.19454,1,1.0,1.0,1.0,75,2,1125,51,5.0,4.94,4.98,4.96,4.94,4.88,4.96,0,0.7,2534.0,2178.0,15.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0,1,0,0,0,0,1,0
15128996,0,2,0,53.33719,-6.29293,2,1.0,1.0,1.0,66,2,35,38,4.75,4.94,4.75,4.86,4.89,4.67,4.75,0,0.58,2196.0,1955.0,13.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0,1,0,0,0,0,1,0
15137237,1,4,1,53.31886,-6.2797,2,1.0,1.0,1.0,65,14,1125,302,4.87,4.93,4.84,4.97,4.99,4.85,4.85,0,4.16,2691.0,2179.0,168.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0,1,0,0,1,0,0,0
15155552,1,1,1,53.30135,-6.18421,4,1.0,2.0,3.0,189,4,35,148,4.88,4.95,4.89,4.9,4.9,4.92,4.72,1,2.04,3114.0,2172.0,6.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1,0,0,0,1,0,0,0
15158289,0,2,1,53.2722,-6.2566,4,2.0,2.0,2.0,60,2,14,3,4.0,5.0,2.0,5.0,5.0,5.0,5.0,1,0.04,2580.0,2181.0,1255.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1,0,0,0,1,0,0,0
15161206,0,1,1,53.3548,-6.29718,2,1.0,1.0,1.0,59,3,7,250,4.98,4.98,5.0,4.99,4.99,4.82,4.91,0,3.86,2701.0,1944.0,916.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0,1,0,0,0,0,1,0
