id,neighborhood_overview,host_is_superhost,host_listings_count,host_identity_verified,neighbourhood_cleansed,latitude,longitude,room_type,accommodates,bathrooms_text,bedrooms,beds,price,minimum_nights,maximum_nights,number_of_reviews,number_of_reviews_ltm,number_of_reviews_l30d,review_scores_rating,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value,instant_bookable,reviews_per_month,kitchen,balcony,bed_linen,breakfast,tv,coffee_machine,cooking_basics,white_goods,elevator,heating,child_friendly,parking,outdoor_space,host_greeting,tub_sauna_or_pool,internet,long_term_stays,private_entrance,secure,fire_fighting_measures,first_aid_kit,dedicated_workspace,lock,essentials,host_verifications_email,host_verifications_work_email,host_days_active
6743129,,1,3,1,Dublin City,53.32082,-6.20939,Private room,2,2.5,1.0,1.0,90,2,1125,27,7,1,4.81,4.88,4.88,5.0,5.0,4.96,4.8,0,0.31,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,2653.0
6756249,,0,1,0,Dublin City,53.34055,-6.32143,Private room,2,2.0,1.0,1.0,41,1,1125,4,0,0,3.25,3.5,2.75,4.75,5.0,4.25,3.5,0,0.05,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,2993.0
6761015,,0,1,1,Dn Laoghaire-Rathdown,53.27747,-6.22032,Entire home/apt,2,1.0,1.0,1.0,65,2,1125,22,0,0,4.84,4.95,4.84,5.0,4.95,4.42,5.0,1,0.25,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,3361.0
6765402,"Once a quiet residential neighbourhood, home to the gasworkers of Ringsend Gas Company, the cottages are now at the epicentre of a bustling hive of tech companies - G00GLE, Airbnb, Faceb00k and Linkedin HQs are all based within walking distance of the cottage. . There is an abundance of cafes, restaurants, shops and bars in the Grand Canal Dock which is just a 2 minute walk towards the Liffey, and an equally impressive number of excellent pubs and eateries in the Beggars Bush area which is 2 minutes walk towards Ballsbridge.",0,1,0,Dublin City,53.34005,-6.23484,Entire home/apt,2,1.0,1.0,1.0,220,14,1125,125,1,0,4.97,4.98,5.0,5.0,5.0,4.92,4.86,0,1.53,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,2981.0
6770636,Kimmage is convenient for the city centre which is a 15 to 20 minute bus ride away. There are some lovely coffee shops and supermarkets 5 minutes walk away. I will leave all the information in a welcome pack if you decide to stay!,0,1,0,Dublin City,53.31477,-6.29825,Private room,5,2.5,2.0,4.0,131,3,1125,15,0,0,4.8,4.73,4.6,4.73,4.87,4.6,4.86,0,0.17,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,2653.0
6778919,,0,2,1,Dublin City,53.33792,-6.28721,Entire home/apt,4,2.0,2.0,2.0,75,3,1125,3,0,0,5.0,5.0,5.0,5.0,5.0,4.33,5.0,0,0.03,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,2665.0
6781323,"The area is quiet, residential, tree-lined road.  Many local shops and restaurants.   Bus stops  to airport and city centre are only a few minutes walk.  A warm welcome will await your arrival.",0,2,1,Dublin City,53.37577,-6.25987,Private room,1,1.0,1.0,1.0,49,1,1125,92,11,9,4.98,4.97,4.97,4.98,4.98,4.97,4.96,0,1.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,2651.0
6797599,Quiet residential street with friendly neighbours,0,1,1,Dublin City,53.34979,-6.29406,Private room,1,2.0,1.0,1.0,35,1,10,2,0,0,4.0,4.0,3.5,4.0,4.5,5.0,4.5,0,0.04,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,3322.0
6803316,"Located beside the sea with a beautiful victoria harbour for scenic strolls.  Dun Laoghaire is a short trip from the busy city centre and has its own charm and amenities.  <br />Swim at the nearby Forty Foot, one of the 10 best places on Earth to swim, as per the New Yorker.<br />The James Joyce museum is essential for all the bibliophiles out there.<br />The guiness and the atmosphere is always good in McKenna's if you are in need of some refreshment.<br />Bloomsday, 16th of June is always a lot of fun.",0,1,1,Dn Laoghaire-Rathdown,53.29064,-6.13381,Private room,2,1.0,1.0,1.0,57,3,1125,104,7,0,4.88,4.97,4.95,5.0,4.98,4.97,4.92,0,1.19,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,2649.0
6811302,Our home is a beautiful old redbrick Strain built house set in a mature quiet  and safe area of old Glasnevin in Dublin.  It has the advantage of being out of the city but with easy and quick access to the centre and Dublin airport. We love it and we know you will too!,0,1,1,Dublin City,53.3777,-6.27428,Shared room,2,2.5,1.0,2.0,51,2,1125,1,0,0,4.0,5.0,4.0,5.0,5.0,5.0,5.0,1,0.01,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,2649.0
6816938,"Lovely quiet neighborhood situated between the towns of  Dun Laoghaire and Dalkey. Brilliant location in the vibrant seaside village of Glasthule within walking distance of host of restaurants, wine-bars, pubs, cinema, boutique shops, parks, promenade and beach. There is a artisan food market in the nearby Park every Sunday morning. The area is great for walking, cycling and sightseeing. Fab location to explore Dublin and the surrounding countryside.",0,1,1,Dn Laoghaire-Rathdown,53.28409,-6.12559,Entire home/apt,4,1.5,2.0,3.0,120,3,1125,41,3,1,4.95,4.95,4.88,4.97,4.95,4.95,4.92,0,0.47,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,2648.0
6817067,"One of our favourite pastimes is a stroll along nearby Sandymount Strand as far as Sandymount village where there are several really good coffee shops; then a walk home through quiet roads lined with pretty gardens. The RDS is a fifteen minute walk away for the popular Dublin horse show in August or exhibitions at other times of the year. Being a five minute train ride from Dublin's city centre is also a bonus for access to shops, galleries and theatres.",1,3,1,Dublin City,53.323,-6.21129,Private room,2,2.0,1.0,1.0,80,2,1125,42,13,1,4.88,4.85,4.98,5.0,5.0,4.98,4.73,0,0.48,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,2653.0
6834535,"Temple Bar is the most vibrant, exciting neighborhood in Dublin's city centre. A warren of medieval, cobble-stoned streets, it's officially Dublin's Cultural Quarter and houses dozens of art and culture organisations and institutes. It's also the heart of Dublin's social life... more cafes, bars, restaurants than anyone needs!",1,2,1,Dublin City,53.34433,-6.26798,Entire home/apt,4,1.0,2.0,2.0,353,1,150,331,57,5,4.74,4.84,4.84,4.88,4.95,4.94,4.61,0,3.95,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,3682.0
6835763,"30 minutes drive from the city centre and 5 minutes to the sea. Close to all transport systems, the 46A bus stops outside the development. The local gastro-pub is a 10 minutes walk and there is a small shopping centre with a Tesco and Boots across the road. There is a beautiful park within the development and the villages of Dun Laoghaire, Monkstown, Glasthule and Dalkey are very close by. There are lots of fantastic restaurants and pubs in the area and magnificent scenery for walks and Dun Laoghaire, Dalkey and the surrounding areas are well known for their many festivals that take place throughout the year.<br />There is a beautiful beach nearby called Sandycove which is only 10 minutes drive and the house is also not far from the N11 motorway to Wicklow and Wexford.",0,1,1,Dn Laoghaire-Rathdown,53.2797,-6.14224,Entire home/apt,8,3.5,4.0,5.0,200,5,1125,2,0,0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,0,0.03,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,2662.0
6839796,,1,3,1,Dublin City,53.32292,-6.20972,Private room,1,1.5,1.0,1.0,65,2,1125,48,9,0,4.92,4.81,4.96,4.98,5.0,4.96,4.88,0,0.55,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,2653.0
6850333,,0,1,0,Dublin City,53.35071,-6.25315,Private room,1,1.0,1.0,1.0,50,2,1125,1,0,0,4.0,4.0,4.0,5.0,5.0,4.0,4.0,0,0.01,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,2646.0
6860535,"Financial district, which means a really safe, city centre neighborhood and quiet as a mouse after office hours.",0,1,0,Dublin City,53.35037,-6.23971,Entire home/apt,2,1.5,1.0,1.0,100,3,1125,93,0,0,4.76,4.89,4.58,4.91,4.93,4.74,4.69,0,1.06,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,2954.0
6867338,"So much on our doorstep….a browse in Hen’s Teeth, brunch in Two Pups, a pint of Guinness in Fallon’s pub, listening to the bells in St. Patrick’s Cathedral Park.",1,1,1,Dublin City,53.33875,-6.27819,Entire home/apt,2,1.0,1.0,1.0,150,3,1125,22,14,0,4.91,4.95,4.82,4.9,5.0,4.67,4.76,0,0.25,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,3459.0
6881382,,0,2,0,Dublin City,53.36915,-6.26996,Entire home/apt,4,1.0,2.0,4.0,100,1,1125,4,0,0,3.5,3.5,3.0,4.75,4.67,4.5,3.5,0,0.05,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,2644.0
6882121,Vibrant city centre spot close to all amenities and attractions.,0,1,0,Dublin City,53.34661,-6.26635,Private room,2,1.0,1.0,1.0,75,1,1125,2,0,0,4.5,5.0,4.0,5.0,5.0,5.0,4.0,0,0.02,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,3041.0
6895847,"The best fish and chips in Ireland is up the street called burdocks a must do.<br />If for nothing more than to look at the wall of fame , rock stars moves stars and even President's have stopped to buy the fish and chips. around the corner to the right you will find a cute hole in the wall called Fallens Pub. Across the street is the spar shop , you can get breakfast rolls and sandwiches  all day .  Remember you must be quite and live on both sides of me !",1,1,1,Dublin City,53.34092,-6.27309,Entire home/apt,4,1.0,2.0,2.0,123,3,1125,340,54,6,4.78,4.89,4.88,4.86,4.82,4.87,4.74,0,3.86,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,2730.0
6896840,"Clontarf village is one of the oldest villages in the leafy suburbs of North Dublin.  It was at one time a small fishing village but is now a tranquil neighbourhood with cosmopolitan village hosting a blend of cafes, bars and restaurants.  Take a stroll on the promenade and along the wooden bridge down to the Stella Maris one mile right out into the bay.  Alternatively take a walk in nearby St. Anne's Park  once the seat of the Jameson (Whiskey) family.  Beside the sea and away from the hustle and bustle of the city but only a short distance to be right in the heart of it.",0,1,0,Dublin City,53.36084,-6.19449,Private room,3,1.0,1.0,2.0,150,2,7,45,1,0,4.76,4.88,4.9,4.98,4.95,4.76,4.67,0,0.51,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,3432.0
6897771,"A quiet cul de sac off one of Dublin's beautiful tree lined residential streets. A minutes walk to Bibi's cafe and Fumbally. Five minutes walk to bustling Camden street, famous for live music, restaurants and night life. Ten minutes walk to Grafton street and St Stephen's green and fifteen minutes walk to Trinity in one direction and Guinness store house in another.",0,1,0,Dublin City,53.33439,-6.27445,Entire home/apt,3,1.0,1.0,1.0,140,4,1125,14,0,0,4.93,5.0,5.0,5.0,5.0,4.92,4.69,0,0.17,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,2897.0
6900334,,0,1,1,Dn Laoghaire-Rathdown,53.27799,-6.21512,Private room,2,2.0,1.0,1.0,37,14,1125,2,0,0,5.0,5.0,5.0,5.0,5.0,4.5,4.5,0,0.02,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,2643.0
6905248,,0,1,0,Dublin City,53.35564,-6.24187,Private room,2,1.0,1.0,1.0,52,1,1125,1,0,0,3.0,4.0,5.0,5.0,4.0,3.0,3.0,0,0.01,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,3514.0
6914056,,0,1,1,Dublin City,53.33733,-6.27929,Private room,3,1.5,1.0,3.0,118,2,1125,109,17,2,4.45,4.52,4.7,4.22,4.35,4.48,4.3,0,1.36,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,3366.0
6929078,"One of the most sought after areas in Dublin. Room is overlooking the Liffey with all the bars and restaurants of Grand Canal Basin only a few minutes away. Close to major tech companies, consulting firms and investment firms. Energy Theatre, 3 Arena and Dublin Convention Centre a few minutes walk away.",0,2,1,Dublin City,53.34443,-6.23117,Private room,2,1.0,1.0,1.0,69,2,30,48,0,0,4.69,4.79,4.6,4.85,4.81,4.78,4.63,1,0.55,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,2937.0
6936928,"Lovely area,great locations to Shopping Center, Phoenix park, City center. There are local parks,shops and pubs.",0,1,1,Fingal,53.39771,-6.43657,Private room,2,1.0,1.0,1.0,50,3,1125,1,0,0,5.0,5.0,5.0,5.0,5.0,3.0,4.0,0,0.01,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,2640.0
6937541,"Our neighbourhood is very quiet and tight knit  but it's right on the edge of the city centre. You can walk to Stephen's Green in 20 minutes. There's plenty of corner shops and supermarkets in walking distance. We've a park up the road with tennis courts, a basketball court and plenty of green space. The access to the M50 is only a few minutes drive away which means that if you want to get out of the city, it's easily done. A day trip to the countryside or seaside can be done without any hassle and we'd highly recommend it!",0,1,1,Dublin City,53.32969,-6.28962,Entire home/apt,5,1.0,3.0,4.0,95,7,14,1,0,0,3.0,3.0,3.0,2.0,1.0,2.0,2.0,0,0.01,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,3142.0
6937850,"This is a relatively quiet street, especially at night. We are close to Sundrive Road park which has tennis courts, a basket ball court, football pitch and cycling, running, walking are all recommended here. <br />At the end of our street there are some small convenience shops, Pharmacies, fresh fruit & veg shop, etc. There are supermarkets 5-10 mins walk away.<br />There are two restaurants close by and plenty of takeaways.<br />5 min drive from us on route into the city there are two organic markets side by side off Cork Street and between them they are open Thu-Sun. On the last Sunday of the month on the same street there is the Dublin Flea Market. All well worth a visit.<br />We are also very close to the Grand Canal which is one of two canals nearly encircling Dublin's inner city and makes for a lovely walk into the city.",0,1,0,Dublin City,53.32713,-6.30233,Private room,1,1.0,1.0,1.0,70,180,365,16,0,0,4.86,4.86,5.0,4.93,5.0,4.5,4.79,0,0.18,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,2640.0
6938725,"Near to the city centre, the Botanic Gardens, Croke Park, Beaches and Parks, Airport, hotels , pubs, night life, shops etc etc",0,2,0,Dublin City,53.37515,-6.25129,Entire home/apt,6,2.0,4.0,6.0,130,1,1125,1,0,0,5.0,0.0,0.0,0.0,0.0,4.0,5.0,0,0.01,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,2644.0
6944587,"Safe, relaxing and quiet neighborhood. <br />Public transports are closeby: the tramway from Dublin city centre will take you to the apartment in 25 mins + 13 mins walk.",0,1,1,Dn Laoghaire-Rathdown,53.26028,-6.222,Private room,3,1.0,1.0,1.0,75,1,1125,2,0,0,3.0,4.0,4.5,2.5,3.0,3.0,3.5,0,0.02,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,2740.0
6951899,"We are lucky enough to be surrounded by plenty of natures finest offerings including the Phoenix Park whilst also being in very close proximity to the city life if that's more your thing. The Phoenix Park is home to Dublin Zoo, Irelands President, the American Ambassador to Ireland as well as numerous deer! It is also the largest walled garden in Europe and is the ideal spot for many activities (bikes can be hired in the park) or the more relaxed picnics! <br /><br />If you prefer some local shopping Blanchardstown Retail Park with all the top stores is only minutes away as is the idyllic village of Castleknock with a variety of restaurants, boutiques & cafés. <br /><br />Dublin Airport is a stones throw away at 10miles which makes us an ideal stopover for your travels! And the city centre is 10km away & can be accessed via bus and train.",0,1,0,Fingal,53.38494,-6.37201,Private room,2,1.0,1.0,1.0,55,1,1125,47,0,0,4.74,4.85,4.89,4.93,4.93,4.52,4.76,0,0.54,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,2639.0
6953188,"Our extended family have been in this much loved suburb on a hill in North Dublin for 3 generations. It is friendly, safe, green neighbourhood, full of character. There are great local pubs & cafes and a bus stop 2 minutes from our house with a direct route to the city centre. DCU university, fabulous Botanic Gardens, historic Glasnevin Cemetery, Croke Park stadium and Jameson distillery are all very close too. Plenty of parks with playgrounds nearby or you may like to cycle to the sea-front? We have 3 adult bikes & it takes 20-30mins.",0,1,1,Dublin City,53.37651,-6.27455,Entire home/apt,7,1.0,3.0,4.0,360,3,14,6,0,0,4.67,4.4,4.6,4.8,4.8,4.6,4.4,0,0.07,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,3694.0
6964134,"My apartment block has 2 entrances, one from the historic Georgian street which will bring you directly to the James Joyce museum and cute cafes on this late 18th century row of houses. The other leads you out to a playground and small park around the corner.",0,1,1,Dublin City,53.35498,-6.26003,Private room,1,1.0,1.0,1.0,52,3,1125,19,0,0,4.56,4.67,4.61,4.78,4.89,4.72,4.67,0,0.22,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,2641.0
6964763,,0,1,1,Dublin City,53.34375,-6.22421,Private room,2,1.0,1.0,1.0,583,1,1125,16,0,0,4.21,4.64,3.29,4.5,4.57,4.29,3.93,0,0.18,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3540.0
6966196,,0,1,1,Dublin City,53.34076,-6.32282,Entire home/apt,3,1.0,2.0,2.0,89,3,8,1,0,0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,0,0.01,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2790.0
6988799,"Located in a well established suburb of South Dublin, at the foothills of the Dublin mountains. Approx. 20mins drive outside the city centre. Plenty of access to public transport within a 3 min walk. If you have your own car, there is plenty of free safe car parking at the property.<br />Local supermarket located just at the end of the street, with a pharmacy, hair & beauty salon and hardware store, all in the shopping complex. Also within the locality there are numerous restaurants and take aways. There are some beautiful large parks nearby, ideal for walks and with lovely amenities for children.<br />For the outdoor enthusiasts our property location facilitates easy access to beautiful areas such as Enniskerry, Powerscourt Gardens & Waterfalls, Glendalough, Wicklow, Howth and Malahide, the Dublin Mountains and a number of convenient beaches.<br />For the golfers among you, Ireland is renowned for its fabulous golf courses. There are a number of these within a 20 min drive of our prop",0,1,1,South Dublin,53.29818,-6.32627,Entire home/apt,6,2.0,3.0,3.0,180,5,1125,23,0,0,4.82,4.9,4.9,4.9,4.95,4.82,4.86,0,0.26,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,2637.0
6988823,Our home is 3.5 km from the city centre with a spacious garden and close to parks. All amenities are close by. We have listed these amenities in the guidebook.,0,1,1,Dublin City,53.32899,-6.29776,Entire home/apt,5,1.0,3.0,3.0,105,14,14,10,0,0,4.7,4.9,5.0,4.9,5.0,4.7,4.8,0,0.11,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,2637.0
6991430,Always something to do or see,1,23,0,Dublin City,53.34344,-6.27003,Entire home/apt,2,1.0,1.0,2.0,120,14,1125,413,10,2,4.92,4.94,4.94,4.96,4.97,4.97,4.82,0,4.71,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,3139.0
7015349,"In the heart of Dalkey, a Heritage Town in South County Dublin just ten miles south of Dublin city, half an hour by train. <br />A warm village atmosphere with castle, Killiney Hill, Coliemore Harbour and an abundance of fantastic bars & restaurants.",0,1,1,Dn Laoghaire-Rathdown,53.2792,-6.10994,Entire home/apt,6,1.5,3.0,4.0,184,13,21,20,0,0,5.0,5.0,4.84,5.0,5.0,5.0,5.0,0,0.23,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,3060.0
7032060,"This is a very lively place when there is a football match or a concert in nearby croke Park. U2, the rolling stones, Ed sheeran to mention but a few. There are plenty of bars Fagans, Kennedys, grocery stores Tesco centra. Restaurants,  independent pizza, Fagans and Kennedys also do food.",0,2,1,Dublin City,53.36374,-6.2559,Entire home/apt,5,1.0,1.0,4.0,100,2,14,31,31,10,4.29,4.61,4.06,4.74,4.74,4.65,4.35,1,9.21,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,2739.0
7064136,Shops 1 min. walk. Excellent access to city centre & East coast.,0,1,0,Dublin City,53.34212,-6.22512,Entire home/apt,5,3.5,3.0,3.0,270,7,1125,4,0,0,4.67,5.0,4.0,5.0,5.0,5.0,4.67,0,0.05,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,2642.0
7064551,"Our neighbourhood is considered one of the top home locations in Dublin.  We enjoy a great number of excellent restaurants, bars and deli's within walking distance (booking during horse show is essential). Despite having all this all this close by, our square is very quiet and peaceful and is very much a family neighbourhood.  We are a short 10 minute stroll from the RDS along the leafy banks of the Doddar and parking outside the house is free.  To give you an idea of the neighbourhood, below are some of the restaurants within a 5 minute walk, all excellent and highly recommended in magazine reviews.  You can check them out on line. <br /><br />RESTAURANTS<br />The Old Spot<br />Juniors <br />Paulies-Pizza<br />The Chop House<br />Foodgame<br />Farmer Browns<br /><br />BARS/GASTRO PUBS<br />The Bath Pub<br />The Old Spot (small bar with restaurant) <br />Slatterys Pub<br />The Chop House (Gastro Pub)<br /><br />GROCERY STORE<br />Lotts & Co<br />Spar",0,1,1,Dublin City,53.33578,-6.23123,Entire home/apt,6,2.5,3.0,3.0,245,5,1125,1,0,0,5.0,0.0,0.0,0.0,5.0,5.0,5.0,0,0.01,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,2769.0
